<<<<<<< HEAD
review_id,order_id,product_id,review_date,rating,review_title
REV-0061333,339512,277,2015-12-11,5,Great quality
REV-0061334,339517,735,2015-12-27,5,Very satisfied
REV-0061335,339518,1517,2015-12-20,5,Highly recommend
REV-0061337,339526,568,2015-12-05,5,Great quality
REV-0061338,339527,2214,2015-12-08,4,Happy with purchase
REV-0061339,339554,1094,2015-12-20,4,Works well
REV-0061340,339555,1186,2015-12-02,2,Some issues
REV-0061341,339557,2355,2015-12-17,4,Works well
REV-0061342,339564,1115,2015-11-28,5,Great quality
REV-0061343,339575,761,2015-12-29,5,Very satisfied
REV-0061344,339585,636,2015-12-08,5,Highly recommend
REV-0061345,339588,475,2015-11-29,5,Great quality
REV-0061346,339599,396,2015-12-12,4,Solid choice
REV-0061347,339602,4,2015-12-23,4,Happy with purchase
REV-0061348,339603,657,2015-12-30,5,Very satisfied
REV-0061351,339613,2064,2015-11-30,5,Great quality
REV-0061352,339614,2396,2015-12-06,1,Poor quality
REV-0061355,339617,26,2015-12-04,1,Very disappointed
REV-0061356,339619,1850,2015-12-11,2,Some issues
REV-0061359,339633,2054,2015-12-05,5,Great quality
REV-0061362,339650,761,2015-12-11,4,Works well
REV-0061363,339652,793,2015-12-04,4,Solid choice
REV-0061364,339658,781,2015-11-25,5,Very satisfied
REV-0061365,339667,2212,2015-12-20,5,Highly recommend
REV-0061366,339668,791,2015-12-11,1,Very disappointed
REV-0061367,339669,792,2015-12-26,3,"Decent, nothing special"
REV-0061368,339671,2376,2015-11-26,5,Highly recommend
REV-0061369,339673,761,2015-12-04,5,Great quality
REV-0061370,339678,778,2015-12-12,3,"Decent, nothing special"
REV-0061371,339698,2091,2015-12-06,2,Below expectations
REV-0061372,339700,611,2015-12-21,4,Happy with purchase
REV-0061373,339710,791,2015-12-03,5,Excellent product!
REV-0061375,339719,826,2015-12-04,5,Excellent product!
REV-0061376,339721,635,2015-12-03,4,Solid choice
REV-0061377,339744,791,2015-12-02,5,Highly recommend
REV-0061378,339746,2219,2015-12-24,4,Happy with purchase
REV-0061379,339748,2218,2015-12-07,4,Works well
REV-0061380,339759,445,2015-12-19,4,Happy with purchase
REV-0061383,339773,794,2015-12-02,2,Below expectations
REV-0061384,339779,803,2015-12-17,5,Excellent product!
REV-0061385,339782,952,2015-12-23,4,Happy with purchase
REV-0061386,339791,1093,2015-12-27,4,Happy with purchase
REV-0061387,339799,733,2015-12-16,5,Very satisfied
REV-0061388,339801,782,2015-12-02,5,Highly recommend
REV-0061389,339807,1975,2015-12-10,4,Works well
REV-0061391,339819,794,2015-12-05,4,Solid choice
REV-0061392,339830,475,2015-12-13,4,Solid choice
REV-0061393,339837,488,2015-12-08,5,Highly recommend
REV-0061394,339859,792,2015-12-21,4,Happy with purchase
REV-0061395,339864,1892,2015-12-23,2,Below expectations
REV-0061396,339865,2092,2015-12-04,5,Excellent product!
REV-0061398,339876,1995,2015-12-19,2,Below expectations
REV-0061399,339877,2045,2015-12-08,5,Very satisfied
REV-0061400,339879,907,2015-11-30,2,Would not reorder
REV-0061402,339885,927,2015-12-20,5,Very satisfied
REV-0061403,339899,778,2015-12-01,4,Good overall
REV-0061404,339914,736,2015-12-17,5,Excellent product!
REV-0061405,339915,657,2015-12-26,5,Great quality
REV-0061407,339930,782,2015-12-22,5,Excellent product!
REV-0061409,339937,777,2015-12-22,5,Excellent product!
REV-0061410,339941,816,2015-12-17,4,Works well
REV-0061411,339942,475,2015-12-09,4,Good overall
REV-0061412,339950,808,2015-12-21,5,Excellent product!
REV-0061413,339953,791,2015-12-01,4,Solid choice
REV-0061414,339965,2049,2015-12-22,4,Good overall
REV-0061415,339966,1005,2015-12-09,4,Works well
REV-0061417,339982,791,2015-12-23,4,Happy with purchase
REV-0061418,339988,557,2015-12-14,4,Happy with purchase
REV-0061419,339992,586,2015-12-16,5,Excellent product!
REV-0061420,340007,965,2015-12-12,2,Would not reorder
REV-0061421,340014,647,2015-12-11,5,Highly recommend
REV-0061423,340023,794,2015-12-13,5,Excellent product!
REV-0061425,340027,759,2015-12-24,4,Works well
REV-0061426,340037,793,2015-12-27,5,Great quality
REV-0061427,340040,782,2015-12-25,1,Would not recommend
REV-0061428,340042,488,2015-12-19,5,Great quality
REV-0061429,340043,400,2015-12-27,5,Excellent product!
REV-0061430,340046,604,2015-12-17,5,Great quality
REV-0061431,340056,657,2015-12-28,3,Mixed feelings
REV-0061432,340059,816,2015-12-16,4,Happy with purchase
REV-0061433,340064,510,2016-01-02,4,Solid choice
REV-0061434,340066,647,2015-12-04,5,Highly recommend
REV-0061435,340070,735,2015-12-27,4,Works well
REV-0061436,340075,734,2015-11-30,5,Great quality
REV-0061437,340080,396,2015-12-21,4,Works well
REV-0061441,340088,760,2015-12-25,5,Great quality
REV-0061442,340116,2239,2015-12-05,5,Excellent product!
REV-0061443,340119,2254,2015-12-19,5,Very satisfied
REV-0061444,340121,2254,2015-12-13,4,Solid choice
REV-0061445,340127,510,2015-12-27,2,Some issues
REV-0061446,340133,2385,2015-12-16,5,Very satisfied
REV-0061447,340138,2269,2015-12-31,4,Solid choice
REV-0061448,340145,681,2015-12-08,2,Would not reorder
REV-0061449,340148,2380,2015-12-05,3,"Decent, nothing special"
REV-0061450,340149,2235,2015-12-11,1,Not as described
REV-0061452,340153,2376,2015-12-28,4,Works well
REV-0061453,340155,2237,2015-12-29,5,Great quality
REV-0061454,340158,396,2015-12-02,3,Mixed feelings
REV-0061455,340162,2295,2015-12-23,5,Excellent product!
REV-0061456,340169,2394,2015-12-19,5,Very satisfied
REV-0061457,340176,2237,2015-12-10,5,Highly recommend
REV-0061459,340184,657,2015-12-31,5,Very satisfied
REV-0061461,340193,2237,2015-12-20,4,Works well
REV-0061462,340196,2331,2015-12-24,5,Excellent product!
REV-0061464,340211,2269,2015-12-27,5,Very satisfied
REV-0061465,340215,2275,2015-12-18,3,"Decent, nothing special"
REV-0061466,340223,791,2015-12-08,4,Solid choice
REV-0061467,340224,793,2015-12-08,4,Good overall
REV-0061468,340224,794,2015-12-17,4,Solid choice
REV-0061471,340234,1989,2015-12-09,4,Good overall
REV-0061472,340244,760,2015-12-06,5,Very satisfied
REV-0061474,340254,647,2015-12-04,4,Solid choice
REV-0061475,340255,1964,2015-12-19,5,Highly recommend
REV-0061476,340255,1965,2015-12-21,3,"Decent, nothing special"
REV-0061477,340258,1528,2015-12-26,2,Would not reorder
REV-0061478,340264,1964,2015-12-14,5,Great quality
REV-0061479,340266,2275,2016-01-01,5,Great quality
REV-0061480,340278,2237,2015-12-07,2,Would not reorder
REV-0061481,340280,657,2015-12-11,3,Mixed feelings
REV-0061482,340285,791,2015-12-30,1,Would not recommend
REV-0061483,340289,1097,2015-12-07,5,Great quality
REV-0061486,340303,791,2016-01-02,5,Excellent product!
REV-0061487,340311,2073,2015-12-29,4,Good overall
REV-0061489,340333,794,2015-12-29,5,Very satisfied
REV-0061490,340337,2091,2015-12-15,4,Solid choice
REV-0061492,340344,782,2015-12-08,3,Mixed feelings
REV-0061493,340346,238,2015-12-24,5,Great quality
REV-0061494,340347,1217,2015-12-21,5,Great quality
REV-0061498,340358,2234,2015-12-16,4,Works well
REV-0061500,340362,2064,2015-12-07,4,Happy with purchase
REV-0061501,340373,2359,2015-12-07,3,Mixed feelings
REV-0061502,340374,1490,2015-12-14,2,Some issues
REV-0061503,340377,1085,2015-12-25,5,Great quality
REV-0061504,340388,808,2015-12-29,5,Great quality
REV-0061506,340404,791,2016-01-03,4,Works well
REV-0061508,340412,2064,2015-12-11,4,Good overall
REV-0061509,340417,1942,2015-12-15,4,Good overall
REV-0061510,340428,689,2015-12-27,5,Very satisfied
REV-0061511,340437,1006,2015-12-04,5,Excellent product!
REV-0061513,340445,794,2015-12-22,3,Mixed feelings
REV-0061514,340447,793,2015-12-29,5,Highly recommend
REV-0061515,340453,777,2015-12-16,1,Not as described
REV-0061517,340476,1942,2015-12-05,5,Very satisfied
REV-0061518,340481,2269,2015-12-05,5,Highly recommend
REV-0061520,340490,1097,2015-12-19,5,Great quality
REV-0061521,340492,409,2016-01-01,5,Highly recommend
REV-0061525,340509,762,2015-12-12,5,Highly recommend
REV-0061526,340515,1523,2015-12-26,2,Would not reorder
REV-0061527,340518,816,2015-12-08,5,Highly recommend
REV-0061528,340528,735,2015-12-20,3,Average product
REV-0061531,340537,479,2015-12-10,5,Very satisfied
REV-0061532,340544,1517,2015-12-10,5,Great quality
REV-0061533,340545,2280,2015-12-09,2,Below expectations
REV-0061534,340548,1596,2015-12-26,4,Good overall
REV-0061535,340554,781,2015-12-13,3,"Decent, nothing special"
REV-0061536,340555,1444,2015-12-06,5,Great quality
REV-0061537,340556,792,2015-12-16,3,Average product
REV-0061540,340569,759,2015-12-22,3,"Decent, nothing special"
REV-0061541,340572,792,2015-12-22,3,"Decent, nothing special"
REV-0061542,340578,760,2015-12-23,5,Highly recommend
REV-0061543,340589,759,2015-12-14,3,"Decent, nothing special"
REV-0061545,340594,1085,2015-12-15,2,Would not reorder
REV-0061546,340606,1098,2015-12-21,3,Average product
REV-0061548,340620,1093,2015-12-28,5,Great quality
REV-0061549,340622,1989,2015-12-03,1,Not as described
REV-0061550,340624,1097,2015-12-13,5,Highly recommend
REV-0061554,340656,604,2015-12-28,5,Great quality
REV-0061555,340660,2234,2015-12-20,5,Very satisfied
REV-0061556,340662,778,2016-01-05,5,Highly recommend
REV-0061558,340677,1975,2015-12-05,5,Highly recommend
REV-0061562,340709,475,2015-12-18,5,Excellent product!
REV-0061563,340713,2263,2015-12-22,4,Works well
REV-0061564,340722,2234,2015-12-05,3,"Decent, nothing special"
REV-0061567,340739,1934,2015-12-15,3,Average product
REV-0061568,340746,350,2015-12-21,4,Solid choice
REV-0061574,340766,2067,2016-01-01,5,Very satisfied
REV-0061576,340775,992,2016-01-02,1,Not as described
REV-0061577,340781,1963,2015-12-12,4,Good overall
REV-0061578,340784,1187,2015-12-31,4,Solid choice
REV-0061579,340786,1187,2015-12-31,4,Works well
REV-0061580,340790,2218,2015-12-22,5,Excellent product!
REV-0061581,340794,760,2015-12-20,4,Good overall
REV-0061583,340805,2218,2016-01-01,3,Mixed feelings
REV-0061584,340812,475,2015-12-16,3,Mixed feelings
REV-0061587,340816,2353,2015-12-21,5,Highly recommend
REV-0061589,340822,1062,2015-12-14,2,Would not reorder
REV-0061590,340834,794,2016-01-02,5,Great quality
REV-0061591,340835,762,2015-12-11,5,Highly recommend
REV-0061592,340836,761,2015-12-15,4,Happy with purchase
REV-0061593,340841,759,2015-12-15,4,Happy with purchase
REV-0061594,340846,2136,2016-01-01,5,Very satisfied
REV-0061595,340847,2164,2015-12-10,5,Highly recommend
REV-0061596,340851,781,2015-12-28,5,Highly recommend
REV-0061597,340852,791,2015-12-15,3,"Decent, nothing special"
REV-0061598,340853,792,2015-12-24,4,Solid choice
REV-0061599,340857,816,2016-01-05,5,Great quality
REV-0061600,340866,791,2015-12-13,4,Happy with purchase
REV-0061601,340877,2284,2016-01-02,5,Excellent product!
REV-0061602,340879,2236,2015-12-23,5,Excellent product!
REV-0061603,340882,2236,2015-12-08,4,Good overall
REV-0061604,340889,792,2015-12-15,5,Great quality
REV-0061606,340916,792,2015-12-07,5,Great quality
REV-0061608,340924,793,2015-12-11,4,Happy with purchase
REV-0061609,340932,1927,2015-12-20,4,Happy with purchase
REV-0061610,340933,2045,2015-12-26,4,Happy with purchase
REV-0061611,340942,1113,2015-12-10,5,Excellent product!
REV-0061612,340944,764,2015-12-21,2,Would not reorder
REV-0061614,340950,826,2015-12-26,5,Excellent product!
REV-0061615,340951,780,2015-12-28,4,Works well
REV-0061616,340957,779,2015-12-13,5,Excellent product!
REV-0061618,340991,2355,2015-12-26,3,Mixed feelings
REV-0061619,340992,793,2016-01-03,1,Not as described
REV-0061620,340992,794,2016-01-07,4,Works well
REV-0061621,340994,2345,2015-12-29,5,Very satisfied
REV-0061622,340999,1916,2015-12-22,5,Excellent product!
REV-0061624,341007,2345,2015-12-29,5,Excellent product!
REV-0061625,341018,792,2015-12-30,5,Excellent product!
REV-0061626,341024,793,2015-12-05,4,Solid choice
REV-0061627,341025,735,2015-12-10,4,Happy with purchase
REV-0061628,341030,2239,2015-12-30,5,Highly recommend
REV-0061630,341042,2222,2015-12-25,4,Solid choice
REV-0061631,341043,2223,2016-01-01,3,"Decent, nothing special"
REV-0061632,341047,760,2015-12-07,3,"Decent, nothing special"
REV-0061633,341049,2269,2015-12-27,4,Works well
REV-0061635,341054,792,2015-12-25,2,Would not reorder
REV-0061636,341070,445,2015-12-08,5,Excellent product!
REV-0061637,341073,422,2016-01-01,4,Solid choice
REV-0061638,341075,2225,2015-12-25,4,Works well
REV-0061639,341083,551,2015-12-23,1,Would not recommend
REV-0061640,341089,792,2015-12-18,3,"Decent, nothing special"
REV-0061641,341091,792,2015-12-22,4,Happy with purchase
REV-0061642,341095,1165,2015-12-13,4,Works well
REV-0061643,341096,1086,2015-12-08,2,Would not reorder
REV-0061644,341103,793,2015-12-15,5,Very satisfied
REV-0061645,341106,2225,2015-12-08,5,Excellent product!
REV-0061647,341109,816,2015-12-23,4,Happy with purchase
REV-0061648,341111,792,2015-12-19,4,Good overall
REV-0061649,341114,761,2015-12-20,3,"Decent, nothing special"
REV-0061651,341125,792,2015-12-04,4,Happy with purchase
REV-0061652,341128,2239,2016-01-01,3,Mixed feelings
REV-0061653,341139,792,2015-12-10,3,Average product
REV-0061655,341142,736,2016-01-02,5,Highly recommend
REV-0061658,341147,794,2015-12-24,5,Highly recommend
REV-0061660,341153,2212,2015-12-09,4,Works well
REV-0061661,341164,793,2015-12-19,5,Highly recommend
REV-0061662,341164,794,2015-12-16,4,Solid choice
REV-0061663,341166,792,2016-01-04,3,"Decent, nothing special"
REV-0061664,341169,781,2015-12-14,4,Good overall
REV-0061665,341170,2354,2016-01-01,4,Happy with purchase
REV-0061666,341173,1962,2015-12-28,4,Happy with purchase
REV-0061667,341182,782,2015-12-29,4,Works well
REV-0061668,341186,1942,2015-12-25,5,Very satisfied
REV-0061669,341198,1987,2015-12-17,5,Very satisfied
REV-0061670,341200,2254,2016-01-09,4,Solid choice
REV-0061671,341201,777,2015-12-09,3,Average product
REV-0061673,341223,551,2015-12-08,5,Highly recommend
REV-0061674,341227,781,2015-12-07,4,Good overall
REV-0061675,341233,2224,2015-12-04,3,"Decent, nothing special"
REV-0061677,341247,2219,2015-12-23,5,Great quality
REV-0061678,341251,1165,2015-12-20,5,Excellent product!
REV-0061680,341258,793,2015-12-13,4,Happy with purchase
REV-0061681,341264,581,2015-12-10,3,"Decent, nothing special"
REV-0061682,341265,782,2015-12-21,4,Solid choice
REV-0061684,341272,793,2015-12-18,5,Great quality
REV-0061685,341277,761,2015-12-14,2,Would not reorder
REV-0061686,341287,2255,2015-12-07,5,Great quality
REV-0061687,341289,778,2015-12-12,5,Highly recommend
REV-0061688,341294,475,2016-01-03,4,Happy with purchase
REV-0061689,341297,791,2015-12-23,5,Very satisfied
REV-0061690,341300,2047,2015-12-27,5,Excellent product!
REV-0061692,341305,1165,2015-12-19,5,Excellent product!
REV-0061693,341311,2238,2015-12-11,5,Highly recommend
REV-0061694,341318,782,2015-12-28,5,Highly recommend
REV-0061695,341321,2280,2016-01-08,5,Excellent product!
REV-0061698,341332,781,2015-12-09,4,Good overall
REV-0061699,341334,2237,2016-01-06,3,"Decent, nothing special"
REV-0061700,341335,1967,2015-12-15,2,Below expectations
REV-0061701,341337,2054,2015-12-17,5,Great quality
REV-0061702,341340,793,2016-01-02,5,Highly recommend
REV-0061703,341342,792,2015-12-18,4,Happy with purchase
REV-0061704,341351,2225,2015-12-19,5,Highly recommend
REV-0061706,341362,791,2016-01-07,3,"Decent, nothing special"
REV-0061707,341380,491,2015-12-08,4,Works well
REV-0061708,341385,760,2015-12-31,4,Happy with purchase
REV-0061709,341389,2092,2015-12-14,3,Mixed feelings
REV-0061710,341396,781,2015-12-23,5,Highly recommend
REV-0061711,341403,2067,2015-12-07,5,Very satisfied
REV-0061713,341418,115,2015-12-16,4,Good overall
REV-0061714,341424,2055,2015-12-25,5,Excellent product!
REV-0061715,341428,792,2015-12-12,4,Good overall
REV-0061716,341432,927,2015-12-06,4,Solid choice
REV-0061717,341440,927,2015-12-21,3,"Decent, nothing special"
REV-0061718,341444,2277,2015-12-08,2,Some issues
REV-0061722,341453,792,2015-12-27,5,Great quality
REV-0061723,341456,808,2015-12-18,5,Excellent product!
REV-0061724,341457,927,2015-12-16,4,Solid choice
REV-0061725,341468,1938,2015-12-14,4,Good overall
REV-0061726,341475,808,2015-12-26,5,Great quality
REV-0061727,341480,778,2015-12-28,2,Below expectations
REV-0061728,341482,792,2015-12-24,5,Great quality
REV-0061729,341487,1909,2015-12-26,2,Would not reorder
REV-0061730,341496,808,2015-12-25,4,Solid choice
REV-0061733,341525,794,2015-12-22,2,Below expectations
REV-0061734,341529,1085,2015-12-30,5,Excellent product!
REV-0061736,341532,794,2015-12-05,5,Great quality
REV-0061737,341533,792,2015-12-14,5,Very satisfied
REV-0061739,341541,782,2015-12-31,4,Solid choice
REV-0061740,341550,2235,2015-12-05,5,Very satisfied
REV-0061741,341565,792,2015-12-08,5,Very satisfied
REV-0061742,341568,759,2015-12-13,4,Solid choice
REV-0061743,341573,2090,2015-12-23,4,Happy with purchase
REV-0061744,341575,2090,2015-12-23,3,Mixed feelings
REV-0061745,341582,1989,2015-12-30,5,Great quality
REV-0061746,341585,777,2015-12-30,5,Great quality
REV-0061747,341587,794,2015-12-27,5,Excellent product!
REV-0061748,341595,2016,2016-01-02,5,Very satisfied
REV-0061749,341610,396,2015-12-20,5,Excellent product!
REV-0061750,341611,791,2015-12-26,2,Below expectations
REV-0061751,341621,1942,2016-01-01,4,Good overall
REV-0061752,341634,2280,2015-12-13,4,Good overall
REV-0061754,341641,770,2015-12-21,2,Would not reorder
REV-0061755,341642,981,2015-12-20,1,Very disappointed
REV-0061756,341646,644,2016-01-02,4,Solid choice
REV-0061757,341653,635,2015-12-16,5,Excellent product!
REV-0061759,341658,1097,2015-12-28,1,Very disappointed
REV-0061760,341662,1085,2015-12-06,4,Happy with purchase
REV-0061761,341664,781,2015-12-25,4,Good overall
REV-0061762,341667,729,2015-12-27,4,Good overall
REV-0061763,341681,781,2015-12-22,4,Happy with purchase
REV-0061764,341693,826,2015-12-23,1,Not as described
REV-0061765,341695,791,2015-12-19,1,Would not recommend
REV-0061766,341695,792,2016-01-05,2,Would not reorder
REV-0061767,341704,2396,2015-12-15,5,Great quality
REV-0061769,341708,793,2015-12-09,5,Excellent product!
REV-0061770,341713,2374,2015-12-13,5,Great quality
REV-0061772,341720,2212,2016-01-02,3,Average product
REV-0061773,341720,2213,2015-12-21,3,"Decent, nothing special"
REV-0061774,341721,2212,2015-12-19,5,Excellent product!
REV-0061775,341734,761,2016-01-05,5,Excellent product!
REV-0061776,341735,794,2015-12-25,5,Excellent product!
REV-0061777,341743,1989,2015-12-28,5,Excellent product!
REV-0061778,341750,791,2015-12-19,5,Highly recommend
REV-0061779,341752,791,2015-12-11,5,Very satisfied
REV-0061780,341754,2376,2015-12-30,3,Mixed feelings
REV-0061781,341755,791,2015-12-31,5,Great quality
REV-0061782,341757,791,2015-12-07,2,Below expectations
REV-0061783,341759,792,2015-12-27,4,Solid choice
REV-0061784,341772,794,2016-01-03,5,Excellent product!
REV-0061785,341777,1490,2015-12-15,2,Would not reorder
REV-0061786,341779,551,2015-12-31,3,"Decent, nothing special"
REV-0061787,341782,1805,2015-12-27,5,Excellent product!
REV-0061789,341793,1934,2015-12-26,1,Very disappointed
REV-0061790,341804,2234,2015-12-19,5,Highly recommend
REV-0061791,341806,779,2015-12-29,3,Average product
REV-0061792,341809,1980,2015-12-14,1,Very disappointed
REV-0061793,341816,791,2015-12-30,3,Average product
REV-0061794,341818,2212,2015-12-24,3,"Decent, nothing special"
REV-0061795,341821,927,2015-12-16,4,Good overall
REV-0061797,341828,1963,2015-12-28,5,Highly recommend
REV-0061798,341843,1395,2016-01-08,5,Very satisfied
REV-0061799,341845,1395,2015-12-19,5,Excellent product!
REV-0061800,341845,1396,2015-12-10,5,Great quality
REV-0061801,341847,2280,2015-12-10,5,Great quality
REV-0061805,341880,1934,2015-12-12,3,Average product
REV-0061806,341884,2262,2015-12-20,1,Not as described
REV-0061807,341884,2263,2016-01-06,5,Highly recommend
REV-0061809,341895,803,2015-12-23,4,Works well
REV-0061810,341896,1909,2016-01-07,1,Would not recommend
REV-0061811,341897,2262,2015-12-21,5,Highly recommend
REV-0061812,341899,791,2015-12-18,4,Solid choice
REV-0061815,341905,1113,2015-12-13,5,Very satisfied
REV-0061816,341906,1326,2015-12-29,5,Excellent product!
REV-0061817,341911,2086,2015-12-13,4,Solid choice
REV-0061818,341916,1085,2015-12-29,4,Good overall
REV-0061820,341930,2213,2015-12-10,3,"Decent, nothing special"
REV-0061821,341933,791,2015-12-13,5,Highly recommend
REV-0061822,341939,736,2015-12-19,1,Would not recommend
REV-0061823,341950,792,2015-12-29,4,Solid choice
REV-0061824,341972,734,2015-12-17,5,Highly recommend
REV-0061826,341978,1588,2015-12-25,4,Works well
REV-0061827,341983,788,2015-12-18,2,Below expectations
REV-0061828,341987,657,2016-01-03,4,Good overall
REV-0061829,341989,782,2015-12-26,4,Happy with purchase
REV-0061830,341995,2275,2015-12-11,5,Very satisfied
REV-0061831,342004,1085,2015-12-14,5,Great quality
REV-0061832,342007,1065,2015-12-10,2,Below expectations
REV-0061833,342009,792,2015-12-08,5,Very satisfied
REV-0061834,342013,2054,2015-12-13,3,Average product
REV-0061835,342016,736,2015-12-31,5,Highly recommend
REV-0061838,342033,764,2015-12-24,5,Very satisfied
REV-0061841,342054,816,2015-12-06,5,Great quality
REV-0061842,342062,762,2015-12-15,4,Good overall
REV-0061844,342077,1934,2015-12-22,4,Solid choice
REV-0061845,342078,791,2015-12-22,5,Excellent product!
REV-0061846,342086,1097,2015-12-30,5,Great quality
REV-0061847,342087,791,2015-12-26,3,Mixed feelings
REV-0061848,342093,781,2015-12-20,4,Happy with purchase
REV-0061849,342102,736,2015-12-14,5,Great quality
REV-0061851,342111,736,2015-12-23,4,Good overall
REV-0061852,342124,2219,2015-12-03,2,Some issues
REV-0061853,342128,551,2015-12-31,5,Highly recommend
REV-0061854,342133,759,2015-12-16,3,Mixed feelings
REV-0061855,342151,734,2015-12-15,4,Happy with purchase
REV-0061856,342161,764,2015-12-17,1,Poor quality
REV-0061857,342169,780,2015-12-17,4,Solid choice
REV-0061858,342183,1989,2015-12-22,4,Solid choice
REV-0061859,342186,2381,2015-12-28,5,Very satisfied
REV-0061861,342192,385,2016-01-05,5,Very satisfied
REV-0061862,342195,635,2015-12-20,2,Would not reorder
REV-0061863,342207,2239,2015-12-31,4,Happy with purchase
REV-0061864,342216,475,2015-12-22,3,Mixed feelings
REV-0061865,342221,635,2015-12-11,5,Highly recommend
REV-0061866,342224,604,2015-12-28,4,Happy with purchase
REV-0061867,342225,557,2015-12-12,3,"Decent, nothing special"
REV-0061868,342227,488,2015-12-19,5,Very satisfied
REV-0061869,342237,660,2016-01-03,3,Mixed feelings
REV-0061870,342240,2236,2015-12-12,5,Excellent product!
REV-0061871,342241,1191,2015-12-17,4,Works well
REV-0061875,342271,1098,2015-12-30,4,Good overall
REV-0061876,342287,1187,2015-12-11,4,Works well
REV-0061877,342289,1085,2015-12-11,4,Good overall
REV-0061878,342290,1086,2015-12-18,4,Works well
REV-0061879,342292,604,2015-12-07,4,Solid choice
REV-0061880,342294,2212,2016-01-02,5,Excellent product!
REV-0061881,342299,2237,2015-12-28,2,Would not reorder
REV-0061883,342310,1093,2015-12-08,3,"Decent, nothing special"
REV-0061884,342311,277,2015-12-18,4,Works well
REV-0061886,342322,409,2015-12-31,4,Solid choice
REV-0061887,342323,2058,2016-01-01,4,Happy with purchase
REV-0061889,342325,657,2015-12-18,5,Very satisfied
REV-0061890,342334,2212,2015-12-18,4,Works well
REV-0061891,342341,1053,2015-12-16,4,Happy with purchase
REV-0061892,342347,1905,2015-12-31,3,"Decent, nothing special"
REV-0061893,342353,647,2015-12-12,4,Solid choice
REV-0061894,342354,488,2016-01-05,5,Highly recommend
REV-0061895,342356,2277,2015-12-20,5,Highly recommend
REV-0061896,342358,681,2015-12-21,4,Happy with purchase
REV-0061897,342362,1085,2016-01-01,4,Happy with purchase
REV-0061898,342364,2394,2015-12-16,4,Happy with purchase
REV-0061899,342368,510,2015-12-25,5,Excellent product!
REV-0061901,342374,1131,2015-12-25,4,Happy with purchase
REV-0061904,342381,1053,2015-12-30,4,Works well
REV-0061907,342392,1850,2016-01-02,4,Solid choice
REV-0061908,342394,1187,2016-01-07,4,Works well
REV-0061910,342400,267,2016-01-03,5,Excellent product!
REV-0061911,342401,622,2015-12-14,1,Not as described
REV-0061912,342403,409,2015-12-17,5,Great quality
REV-0061913,342406,26,2015-12-21,4,Works well
REV-0061914,342407,1878,2015-12-22,4,Good overall
REV-0061915,342410,409,2016-01-07,4,Good overall
REV-0061916,342412,792,2015-12-27,4,Works well
REV-0061917,342417,557,2016-01-04,4,Good overall
REV-0061919,342419,557,2015-12-22,5,Highly recommend
REV-0061922,342454,499,2016-01-02,2,Below expectations
REV-0061923,342458,657,2015-12-17,2,Some issues
REV-0061924,342459,488,2015-12-27,5,Very satisfied
REV-0061926,342467,600,2016-01-07,5,Highly recommend
REV-0061927,342473,2213,2015-12-12,5,Highly recommend
REV-0061929,342498,2224,2015-12-23,3,Average product
REV-0061930,342530,793,2015-12-31,4,Solid choice
REV-0061931,342542,635,2016-01-06,3,Mixed feelings
REV-0061932,342550,2262,2015-12-25,5,Great quality
REV-0061933,342559,2225,2015-12-30,3,Average product
REV-0061934,342561,1943,2016-01-07,4,Works well
REV-0061935,342563,1402,2016-01-04,1,Would not recommend
REV-0061937,342568,1086,2015-12-19,4,Happy with purchase
REV-0061938,342570,2353,2016-01-04,4,Works well
REV-0061939,342573,1518,2015-12-09,5,Excellent product!
REV-0061940,342581,2219,2016-01-01,5,Highly recommend
REV-0061941,342586,2213,2015-12-15,1,Poor quality
REV-0061942,342587,409,2016-01-06,4,Works well
REV-0061945,342596,1942,2016-01-08,5,Great quality
REV-0061947,342611,1318,2016-01-06,2,Would not reorder
REV-0061948,342638,2016,2016-01-08,1,Very disappointed
REV-0061949,342644,1434,2016-01-09,3,"Decent, nothing special"
REV-0061950,342645,1979,2015-12-24,3,Average product
REV-0061951,342650,2359,2015-12-30,3,"Decent, nothing special"
REV-0061954,342665,1213,2015-12-22,5,Highly recommend
REV-0061955,342669,1347,2015-12-25,2,Would not reorder
REV-0061956,342670,1443,2016-01-09,5,Great quality
REV-0061957,342677,1320,2015-12-09,3,"Decent, nothing special"
REV-0061958,342680,2218,2015-12-19,3,Mixed feelings
REV-0061959,342684,1086,2015-12-20,5,Very satisfied
REV-0061960,342685,409,2016-01-11,5,Very satisfied
REV-0061962,342696,781,2015-12-18,1,Would not recommend
REV-0061963,342702,1086,2016-01-03,5,Great quality
REV-0061964,342711,551,2015-12-20,5,Very satisfied
REV-0061966,342725,1962,2015-12-31,4,Works well
REV-0061967,342726,641,2016-01-11,5,Great quality
REV-0061968,342726,1905,2015-12-20,4,Good overall
REV-0061969,342727,2049,2016-01-05,5,Excellent product!
REV-0061970,342733,432,2015-12-23,4,Works well
REV-0061971,342736,686,2016-01-04,5,Excellent product!
REV-0061973,342748,2394,2016-01-05,2,Below expectations
REV-0061974,342753,819,2016-01-10,5,Great quality
REV-0061976,342774,2054,2015-12-20,5,Very satisfied
REV-0061978,342782,2218,2015-12-30,5,Excellent product!
REV-0061979,342784,604,2016-01-10,3,Mixed feelings
REV-0061980,342789,2224,2016-01-07,3,Mixed feelings
