promo_id,promo_name,promo_type,discount_value,start_date,end_date,applicable_category,promo_channel,stackable_flag,min_order_value
PROMO-0031-0513,Spring Sale 2019,percentage,12.0,2019-03-18T00:00:00.000,2019-04-17T00:00:00.000,,online,1,150000
PROMO-0031-0549,Spring Sale 2019,percentage,12.0,2019-03-18T00:00:00.000,2019-04-17T00:00:00.000,,online,1,150000
PROMO-0031-0617,Spring Sale 2019,percentage,12.0,2019-03-18T00:00:00.000,2019-04-17T00:00:00.000,,online,1,150000
PROMO-0031-0634,Spring Sale 2019,percentage,12.0,2019-03-18T00:00:00.000,2019-04-17T00:00:00.000,,online,1,150000
PROMO-0031-0675,Spring Sale 2019,percentage,12.0,2019-03-18T00:00:00.000,2019-04-17T00:00:00.000,,online,1,150000
PROMO-0031-0723,Spring Sale 2019,percentage,12.0,2019-03-18T00:00:00.000,2019-04-17T00:00:00.000,,online,1,150000
PROMO-0031-0797,Spring Sale 2019,percentage,12.0,2019-03-18T00:00:00.000,2019-04-17T00:00:00.000,,online,1,150000
PROMO-0031-0822,Spring Sale 2019,percentage,12.0,2019-03-18T00:00:00.000,2019-04-17T00:00:00.000,,online,1,150000
PROMO-0031-0884,Spring Sale 2019,percentage,12.0,2019-03-18T00:00:00.000,2019-04-17T00:00:00.000,,online,1,150000
PROMO-0032-0152,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0155,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0167,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0202,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0203,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0222,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0229,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0231,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0257,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0286,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0374,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0387,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0426,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0447,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0471,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0516,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0527,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0586,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0589,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0705,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0731,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0775,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0819,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0893,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0032-0897,Mid-Year Sale 2019,percentage,18.0,2019-06-23T00:00:00.000,2019-07-22T00:00:00.000,,social_media,0,0
PROMO-0033-0025,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0112,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0123,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0185,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0197,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0223,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0244,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0260,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0296,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0319,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0321,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0330,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0346,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0349,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0372,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0376,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0398,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0438,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0505,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0534,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0535,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0541,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0700,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0752,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0772,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0786,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0033-0857,Fall Launch 2019,percentage,10.0,2019-08-30T00:00:00.000,2019-10-01T00:00:00.000,,email,0,50000
PROMO-0034-0074,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0122,Year-End Sale 2019,percentage,150.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0238,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0343,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0424,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0470,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0512,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0562,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0787,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0820,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0826,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0847,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0850,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0855,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0873,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0914,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0985,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0034-0997,Year-End Sale 2019,percentage,20.0,2019-11-18T00:00:00.000,2020-01-02T00:00:00.000,,all_channels,0,50000
PROMO-0035-0059,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0110,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0111,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0128,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0133,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0135,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0274,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0289,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0305,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0308,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0315,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0354,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0363,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0371,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0406,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0450,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0533,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0553,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0578,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0580,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0596,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0622,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0636,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0714,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0760,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0789,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0934,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0035-0958,Urban Blowout 2019,fixed,50.0,2019-07-30T00:00:00.000,2019-09-02T00:00:00.000,Streetwear,online,0,100000
PROMO-0036-0013,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0062,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0076,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0165,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0251,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0301,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0318,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0412,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0504,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0511,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0570,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0573,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0582,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0608,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0626,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0673,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0713,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0740,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0748,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0930,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0036-0982,Rural Special 2019,percentage,15.0,2019-01-30T00:00:00.000,2019-03-01T00:00:00.000,Outdoor,in_store,1,150000
PROMO-0037-0039,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0127,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0136,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0158,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0196,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0213,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0221,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0285,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0365,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0437,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0462,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0486,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0507,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0537,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0575,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0590,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0660,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0712,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0746,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0802,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0803,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0840,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0961,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-0994,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0037-1000,Spring Sale 2020,percentage,12.0,2020-03-18T00:00:00.000,2020-04-17T00:00:00.000,,online,0,0
PROMO-0038-0022,Mid-Year Sale 2020,percentage,18.0,2020-06-23T00:00:00.000,2020-07-22T00:00:00.000,,social_media,0,0
PROMO-0038-0235,Mid-Year Sale 2020,percentage,18.0,2020-06-23T00:00:00.000,2020-07-22T00:00:00.000,,social_media,0,0
PROMO-0038-0302,Mid-Year Sale 2020,percentage,18.0,2020-06-23T00:00:00.000,2020-07-22T00:00:00.000,,social_media,0,0
PROMO-0038-0337,Mid-Year Sale 2020,percentage,18.0,2020-06-23T00:00:00.000,2020-07-22T00:00:00.000,,social_media,0,0
PROMO-0038-0338,Mid-Year Sale 2020,percentage,18.0,2020-06-23T00:00:00.000,2020-07-22T00:00:00.000,,social_media,0,0
PROMO-0038-0648,Mid-Year Sale 2020,percentage,18.0,2020-06-23T00:00:00.000,2020-07-22T00:00:00.000,,social_media,0,0
PROMO-0038-0661,Mid-Year Sale 2020,percentage,18.0,2020-06-23T00:00:00.000,2020-07-22T00:00:00.000,,social_media,0,0
PROMO-0038-0701,Mid-Year Sale 2020,percentage,18.0,2020-06-23T00:00:00.000,2020-07-22T00:00:00.000,,social_media,0,0
PROMO-0038-0734,Mid-Year Sale 2020,percentage,18.0,2020-06-23T00:00:00.000,2020-07-22T00:00:00.000,,social_media,0,0
PROMO-0038-0799,Mid-Year Sale 2020,percentage,18.0,2020-06-23T00:00:00.000,2020-07-22T00:00:00.000,,social_media,0,0
PROMO-0038-0846,Mid-Year Sale 2020,percentage,18.0,2020-06-23T00:00:00.000,2020-07-22T00:00:00.000,,n/a,0,0
PROMO-0038-0848,Mid-Year Sale 2020,percentage,18.0,2020-06-23T00:00:00.000,2020-07-22T00:00:00.000,,social_media,0,0
PROMO-0038-0856,Mid-Year Sale 2020,percentage,18.0,2020-06-23T00:00:00.000,2020-07-22T00:00:00.000,,social_media,0,0
PROMO-0038-0957,Mid-Year Sale 2020,percentage,18.0,2020-06-23T00:00:00.000,2020-07-22T00:00:00.000,,social_media,0,0
PROMO-0039-0001,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0007,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0043,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0115,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0144,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0153,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0160,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0184,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0191,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0209,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0262,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0402,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0443,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0478,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0503,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0585,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0629,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0632,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0678,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0683,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0693,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0824,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0845,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0964,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0039-0966,Fall Launch 2020,percentage,10.0,2020-08-30T00:00:00.000,2020-10-01T00:00:00.000,,all_channels,0,150000
PROMO-0040-0014,Year-End Sale 2020,percentage,20.0,2020-11-18T00:00:00.000,2021-01-01T00:00:00.000,,all_channels,0,0
PROMO-0040-0064,Year-End Sale 2020,percentage,20.0,2020-11-18T00:00:00.000,2021-01-01T00:00:00.000,,all_channels,0,0
PROMO-0040-0084,Year-End Sale 2020,percentage,20.0,2020-11-18T00:00:00.000,2021-01-01T00:00:00.000,,all_channels,0,0
PROMO-0040-0130,Year-End Sale 2020,percentage,20.0,2020-11-18T00:00:00.000,2021-01-01T00:00:00.000,,all_channels,0,0
PROMO-0040-0261,Year-End Sale 2020,percentage,20.0,2020-11-18T00:00:00.000,2021-01-01T00:00:00.000,,all_channels,0,0
PROMO-0040-0264,Year-End Sale 2020,percentage,20.0,2020-11-18T00:00:00.000,2021-01-01T00:00:00.000,,all_channels,0,0
PROMO-0040-0303,Year-End Sale 2020,percentage,20.0,2020-11-18T00:00:00.000,2021-01-01T00:00:00.000,,all_channels,0,0
